"item_number","subjectID","Test","Age","Years_in_education","Gender","TOWRE_wordacc","TOWRE_nonwordacc","ART_HRminusFR","RT","COT","Subject","Trial.order","item_name","Length","Ortho_N","BG_Sum","BG_Mean","BG_Freq_By_Pos","item_type","SUBTLWF","LgSUBTLWF","SUBTLCD","LgSUBTLCD","OLD"
148,"B12","TLA",58,13,"M",93,47,8,435.07,433277.46,"fb11",147,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"ML1","TAL",21,16,"F",83,51,7,574.7,820327.99,"ML1",288,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"NH7","TAL",53,12,"M",88,51,12,607.76,452045.4,"nh7",157,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"B13","TAL",53,15,"M",95,44,26,553.43,566022.5,"B13",150,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"AA2","ALT",51,16,"F",95,60,37,518.15,831708.23,"AA2",219,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"B16","ALT",46,17,"M",103,58,30,421.55,514154.17,"B16",202,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"A19","TAL",21,15,"F",98,56,9,494.16,827745.25,"A18",314,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"JB13","TAL",20,16,"M",100,59,7,476.54,942509.51,"JB13",293,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"GB9","ALT",21,11,"F",78,41,18,420.71,417359.03,"GB9",162,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"B18","TLA",69,11,"M",85,54,10,750.22,650779.98,"b18",194,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"HB7","LTA",21,16,"M",84,49,5,619.08,247285.03,"HB8",92,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"EB5","ATL",21,13,"F",103,60,14,464.39,647429.97,"eb5",227,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"RT4","ALT",21,15,"M",92,57,13,418.83,631835.68,"RT4",195,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"AP11","ATL",21,16,"M",84,51,10,660.85,1251644.1,"AP11",264,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"MB10","ATL",59,13,"F",96,56,30,564.05,967554.7,"mb10",305,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"SL2","LAT",21,13,"M",100,62,8,502.2,76862.1,"SL2",24,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"LG12","TLA",20,16,"M",92,56,4,514.09,599338.57,"LG12",136,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"A17","ATL",21,16,"F",103,61,4,478.46,163697.44,"A17",62,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"NH2","LAT",54,17,"F",79,56,43,576.8,937114.51,"NH2",304,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"B17","ATL",59,14,"M",97,49,17,477.9,875671.48,"b17",326,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"JL3","ATL",61,17,"F",75,16,6,585.35,126848.45,"JL3",45,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"JP3","LTA",21,13,"M",82,43,1,586.11,1236696.87,"jp3",338,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"JB7","TAL",16,12,"F",90,50,4,400.51,983583.36,"jb7",338,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"A15","LTA",21,16,"F",95,57,9,665.44,656358.14,"A15",203,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"B15","LTA",47,18,"M",104,63,38,457.94,590499.71,"b15",240,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"LM6","TLA",21,16,"M",104,54,5,1064.18,460604.08,"lm6",157,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"G20","LAT",73,13,"M",93,60,21,494.03,282586.65,"g20",96,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"B19","TAL",56,16,"M",92,50,15,693.24,556181.68,"B19",180,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"TC14","LAT",21,16,"M",97,56,7,574.59,624970.58,"tc14",227,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"A16","ALT",21,16,"F",97,55,10,963.08,647420.49,"A16",250,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
148,"A18","TLA",21,16,"F",100,57,12,467.56,614247.01,"A18",172,"front",5,2,19,208,109,"word","181.55",3.967,54.71,3.662,1.8
149,"ML1","TAL",21,16,"F",83,51,7,1071.39,817447.38,"ML1",287,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"B19","TAL",56,16,"M",92,50,15,602.64,540912.57,"B19",174,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"AA2","ALT",51,16,"F",95,60,37,647.32,804483.61,"AA2",208,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"AP11","ATL",21,16,"M",84,51,10,743.76,1300032.1,"AP11",283,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"JB7","TAL",16,12,"F",90,50,4,482.99,971661.14,"jb7",333,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"A15","LTA",21,16,"F",95,57,9,942.98,669712.42,"A15",208,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"JP3","LTA",21,13,"M",82,43,1,482.06,1158587.42,"jp3",308,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"G20","LAT",73,13,"M",93,60,21,427.4,284901.16,"g20",97,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"NH2","LAT",54,17,"F",79,56,43,690.38,991464.13,"NH2",326,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"RT4","ALT",21,15,"M",92,57,13,488.14,598983.42,"RT4",181,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"B18","TLA",69,11,"M",85,54,10,528.73,625153.74,"b18",184,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"MB10","ATL",59,13,"F",96,56,30,446.19,992647.86,"mb10",315,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"HB7","LTA",21,16,"M",84,49,5,795.67,254628.14,"HB8",95,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"A17","ATL",21,16,"F",103,61,4,484.96,244505.47,"A17",95,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"LG12","TLA",20,16,"M",92,56,4,652.69,526273.67,"LG12",107,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"EB5","ATL",21,13,"F",103,60,14,409.91,633692.77,"eb5",221,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"BM8","LAT",42,19,"F",79,53,27,617.79,1147015.03,"BM9",180,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"A18","TLA",21,16,"F",100,57,12,555.76,599927.15,"A18",166,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"B16","ALT",46,17,"M",103,58,30,469.46,499434.56,"B16",196,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"B13","TAL",53,15,"M",95,44,26,503.3,555648.84,"B13",146,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"GB9","ALT",21,11,"F",78,41,18,381.49,419590.28,"GB9",163,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"JL3","ATL",61,17,"F",75,16,6,626.94,83255.75,"JL3",29,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"A19","TAL",21,15,"F",98,56,9,618.02,849524.96,"A18",323,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"B17","ATL",59,14,"M",97,49,17,443.97,866313.49,"b17",322,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"JB13","TAL",20,16,"M",100,59,7,493.14,915301.39,"JB13",282,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"LM6","TLA",21,16,"M",104,54,5,758.82,475157.19,"lm6",162,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"NH1","TAL",52,18,"M",78,56,33,769.31,211204.19,"NH1",66,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"B12","TLA",58,13,"M",93,47,8,481.88,423902.92,"fb11",143,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"AA1","LTA",52,11,"M",68,34,15,605.89,202705.77,"AA1",78,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"NH7","TAL",53,12,"M",88,51,12,446.3,505245.8,"nh7",179,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"TC14","LAT",21,16,"M",97,56,7,745.95,634495.08,"tc14",231,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"B15","LTA",47,18,"M",104,63,38,620.64,583273.08,"b15",237,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"SL2","LAT",21,13,"M",100,62,8,505.67,88458.56,"SL2",29,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
149,"A16","ALT",21,16,"F",97,55,10,510.3,645089.33,"A16",249,"get",3,14,54,56,205,"word","4,583.76",5.369,99.38,3.921,1.2
150,"JL3","ATL",61,17,"F",75,16,6,655.21,68219.76,"JL3",23,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"JB7","TAL",16,12,"F",90,50,4,490.88,926270.11,"jb7",315,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"BM8","LAT",42,19,"F",79,53,27,512.52,1066890.82,"BM9",149,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"AA2","ALT",51,16,"F",95,60,37,620.41,789430.97,"AA2",202,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"JB13","TAL",20,16,"M",100,59,7,440.11,896002.63,"JB13",274,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"A19","TAL",21,15,"F",98,56,9,507.56,795708.44,"A18",301,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"HB7","LTA",21,16,"M",84,49,5,547.54,189405.91,"HB8",67,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"B12","TLA",58,13,"M",93,47,8,428.23,442652.02,"fb11",151,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"NH1","TAL",52,18,"M",78,56,33,615.27,300205.01,"NH1",100,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"G20","LAT",73,13,"M",93,60,21,585.25,206640.76,"g20",65,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"NH2","LAT",54,17,"F",79,56,43,521.92,1009880.38,"NH2",333,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"TC14","LAT",21,16,"M",97,56,7,509.83,698602.31,"tc14",257,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"B13","TAL",53,15,"M",95,44,26,1786.65,541861.69,"B13",141,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"A18","TLA",21,16,"F",100,57,12,539.39,572536.26,"A18",155,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"JP3","LTA",21,13,"M",82,43,1,494.75,1143951.27,"jp3",302,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"B19","TAL",56,16,"M",92,50,15,1017.55,458739.16,"B19",141,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"ML1","TAL",21,16,"F",83,51,7,646.39,751426.17,"ML1",261,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"B16","ALT",46,17,"M",103,58,30,444.22,501715.76,"B16",197,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"SL2","LAT",21,13,"M",100,62,8,459.07,158736.17,"SL2",57,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"AP11","ATL",21,16,"M",84,51,10,963.74,1254125.11,"AP11",265,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"B15","LTA",47,18,"M",104,63,38,553.16,580908.62,"b15",236,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"A15","LTA",21,16,"F",95,57,9,729.56,632430.32,"A15",194,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"LG12","TLA",20,16,"M",92,56,4,585.97,513868.67,"LG12",102,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"EB5","ATL",21,13,"F",103,60,14,332.97,697616.53,"eb5",249,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"B18","TLA",69,11,"M",85,54,10,663.83,706561.59,"b18",216,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"GB9","ALT",21,11,"F",78,41,18,445.31,415094.49,"GB9",161,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"RT4","ALT",21,15,"M",92,57,13,451.01,648186.88,"RT4",202,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"NH7","TAL",53,12,"M",88,51,12,501.71,507510.36,"nh7",180,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"B17","ATL",59,14,"M",97,49,17,489.55,849812.12,"b17",315,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"A17","ATL",21,16,"F",103,61,4,486.07,235480.55,"A17",91,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"AA1","LTA",52,11,"M",68,34,15,744.21,248358.62,"AA1",96,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"LM6","TLA",21,16,"M",104,54,5,1356.78,503630.65,"lm6",173,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"A16","ALT",21,16,"F",97,55,10,486.48,667984.66,"A16",258,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
150,"MB10","ATL",59,13,"F",96,56,30,443.52,1023209.82,"mb10",328,"glass",5,3,188,68,14,"word","60.71",3.491,21.95,3.265,1.75
151,"NH7","TAL",53,12,"M",88,51,12,493.38,478687.23,"nh7",168,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"SL2","LAT",21,13,"M",100,62,8,560,118123.82,"SL2",41,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"A18","TLA",21,16,"F",100,57,12,390.96,626019.28,"A18",177,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"JB13","TAL",20,16,"M",100,59,7,681.82,893504.94,"JB13",273,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"BM8","LAT",42,19,"F",79,53,27,636.72,1128332.7,"BM9",173,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"RT4","ALT",21,15,"M",92,57,13,482.66,641243.44,"RT4",199,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"A16","ALT",21,16,"F",97,55,10,430.28,576586.5,"A16",221,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"AP11","ATL",21,16,"M",84,51,10,551.43,1282248.77,"AP11",276,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"MB10","ATL",59,13,"F",96,56,30,439.38,1002022.41,"mb10",319,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"B19","TAL",56,16,"M",92,50,15,603.36,496520.61,"B19",156,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"NH2","LAT",54,17,"F",79,56,43,658.85,988999.74,"NH2",325,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"B12","TLA",58,13,"M",93,47,8,514.41,481077.02,"fb11",166,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"B17","ATL",59,14,"M",97,49,17,532.29,871009.15,"b17",324,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"LM6","TLA",21,16,"M",104,54,5,878.26,500933.17,"lm6",172,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"JL3","ATL",61,17,"F",75,16,6,729.02,117040.92,"JL3",41,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"HB7","LTA",21,16,"M",84,49,5,374.61,231449.86,"HB8",85,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"TC14","LAT",21,16,"M",97,56,7,530.92,674141.66,"tc14",247,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"A19","TAL",21,15,"F",98,56,9,556.17,803051.65,"A18",304,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"EB5","ATL",21,13,"F",103,60,14,344.23,693237.28,"eb5",247,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"AA2","ALT",51,16,"F",95,60,37,619.84,824198.58,"AA2",216,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"JB7","TAL",16,12,"F",90,50,4,484.1,896997.39,"jb7",303,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"B15","LTA",47,18,"M",104,63,38,628.29,566921.65,"b15",230,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"B13","TAL",53,15,"M",95,44,26,537.18,575846.68,"B13",154,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"B16","ALT",46,17,"M",103,58,30,480.4,472776.07,"B16",185,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"LG12","TLA",20,16,"M",92,56,4,483.95,531402.21,"LG12",109,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"GB9","ALT",21,11,"F",78,41,18,399.68,438139.57,"GB9",171,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"AA1","LTA",52,11,"M",68,34,15,615.2,255767.43,"AA1",99,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"A17","ATL",21,16,"F",103,61,4,545.04,224973.67,"A17",87,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"A15","LTA",21,16,"F",95,57,9,615.24,613064.94,"A15",186,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"JP3","LTA",21,13,"M",82,43,1,525.7,1193870.71,"jp3",322,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"B18","TLA",69,11,"M",85,54,10,591.98,701649.48,"b18",214,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"G20","LAT",73,13,"M",93,60,21,1025.23,277391.49,"g20",94,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"NH1","TAL",52,18,"M",78,56,33,719.14,266469.61,"NH1",87,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
151,"ML1","TAL",21,16,"F",83,51,7,595.43,812435.42,"ML1",285,"sweat",5,3,229,121,281,"word","21.86",3.048,10.29,2.937,1.7
152,"B16","ALT",46,17,"M",103,58,30,630.14,487146.01,"B16",191,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"B17","ATL",59,14,"M",97,49,17,579.22,820746.86,"b17",303,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"A17","ATL",21,16,"F",103,61,4,724.2,230618.41,"A17",89,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"A15","LTA",21,16,"F",95,57,9,510.35,605521.94,"A15",183,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"AP11","ATL",21,16,"M",84,51,10,692.93,1246532.22,"AP11",262,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"SL2","LAT",21,13,"M",100,62,8,488.37,81515.93,"SL2",26,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"JP3","LTA",21,13,"M",82,43,1,549.8,1241508.98,"jp3",340,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"AA1","LTA",52,11,"M",68,34,15,821.04,200058.58,"AA1",77,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"A18","TLA",21,16,"F",100,57,12,525.79,584541.63,"A18",160,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"B15","LTA",47,18,"M",104,63,38,482.76,562259.34,"b15",228,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"B19","TAL",56,16,"M",92,50,15,671.44,513388.22,"B19",163,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"GB9","ALT",21,11,"F",78,41,18,419.68,426383.91,"GB9",166,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"A19","TAL",21,15,"F",98,56,9,735.15,889471.06,"A18",339,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"A16","ALT",21,16,"F",97,55,10,525.68,586011.05,"A16",225,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"LG12","TLA",20,16,"M",92,56,4,-613.78,586567.2,"LG12",131,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"JL3","ATL",61,17,"F",75,16,6,597.44,119588.55,"JL3",42,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"BM8","LAT",42,19,"F",79,53,27,1291.39,1133477.84,"BM9",175,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"JB13","TAL",20,16,"M",100,59,7,518.68,886428.17,"JB13",270,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"TC14","LAT",21,16,"M",97,56,7,622.4,691225.82,"tc14",254,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"G20","LAT",73,13,"M",93,60,21,621.28,252747.79,"g20",84,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"ML1","TAL",21,16,"F",83,51,7,572.15,843089.91,"ML1",297,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"B18","TLA",69,11,"M",85,54,10,480,679153.67,"b18",205,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"B13","TAL",53,15,"M",95,44,26,552.11,590799.43,"B13",160,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"EB5","ATL",21,13,"F",103,60,14,500.9,668377.12,"eb5",236,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"B12","TLA",58,13,"M",93,47,8,545.71,462550.05,"fb11",159,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"LM6","TLA",21,16,"M",104,54,5,593.82,477738.12,"lm6",163,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"JB7","TAL",16,12,"F",90,50,4,490.23,899295.24,"jb7",304,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"NH1","TAL",52,18,"M",78,56,33,703.41,206142.22,"NH1",64,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"AA2","ALT",51,16,"F",95,60,37,568.04,776859.37,"AA2",197,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"NH7","TAL",53,12,"M",88,51,12,555.73,483432.81,"nh7",170,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"RT4","ALT",21,15,"M",92,57,13,404.69,617882.21,"RT4",189,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"NH2","LAT",54,17,"F",79,56,43,627.81,1014942.36,"NH2",335,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"MB10","ATL",59,13,"F",96,56,30,407.61,1013877.97,"mb10",324,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
152,"HB7","LTA",21,16,"M",84,49,5,426.87,222341.72,"HB8",81,"can",3,15,179,219,76,"word","5,247.45",5.428,99.58,3.922,1
153,"AA2","ALT",51,16,"F",95,60,37,554.42,814424.34,"AA2",212,"choice",6,0,238,72,63,"word","97.55",3.697,36.9,3.491,1.95
153,"HB7","LTA",21,16,"M",84,49,5,528.84,203376.15,"HB8",73,"choice",6,0,238,72,63,"word","97.55",3.697,36.9,3.491,1.95
153,"NH1","TAL",52,18,"M",78,56,33,657.83,292778.55,"NH1",97,"choice",6,0,238,72,63,"word","97.55",3.697,36.9,3.491,1.95
153,"A17","ATL",21,16,"F",103,61,4,428.11,237778.4,"A17",92,"choice",6,0,238,72,63,"word","97.55",3.697,36.9,3.491,1.95
153,"B12","TLA",58,13,"M",93,47,8,558.1,483441.18,"fb11",167,"choice",6,0,238,72,63,"word","97.55",3.697,36.9,3.491,1.95
153,"B19","TAL",56,16,"M",92,50,15,659.7,538431.55,"B19",173,"choice",6,0,238,72,63,"word","97.55",3.697,36.9,3.491,1.95
153,"JB7","TAL",16,12,"F",90,50,4,867.88,968980.3,"jb7",332,"choice",6,0,238,72,63,"word","97.55",3.697,36.9,3.491,1.95
153,"MB10","ATL",59,13,"F",96,56,30,478.07,1052974.68,"mb10",339,"choice",6,0,238,72,63,"word","97.55",3.697,36.9,3.491,1.95
153,"G20","LAT",73,13,"M",93,60,21,542.94,220810.89,"g20",71,"choice",6,0,238,72,63,"word","97.55",3.697,36.9,3.491,1.95
153,"EB5","ATL",21,13,"F",103,60,14,430.88,684478.77,"eb5",243,"choice",6,0,238,72,63,"word","97.55",3.697,36.9,3.491,1.95
153,"TC14","LAT",21,16,"M",97,56,7,549.71,637059.37,"tc14",232,"choice",6,0,238,72,63,"word","97.55",3.697,36.9,3.491,1.95
153,"B13","TAL",53,15,"M",95,44,26,-2000,632593.8,"B13",176,"choice",6,0,238,72,63,"word","97.55",3.697,36.9,3.491,1.95
153,"B15","LTA",47,18,"M",104,63,38,400.69,606684.6,"b15",247,"choice",6,0,238,72,63,"word","97.55",3.697,36.9,3.491,1.95
153,"GB9","ALT",21,11,"F",78,41,18,433.06,410498.79,"GB9",159,"choice",6,0,238,72,63,"word","97.55",3.697,36.9,3.491,1.95
